geoid,geoid20,year,denom_total_pop,all_crime_count,all_crime_rate,parti_violent_rate,parti_violent_count,parti_property_rate,parti_property_count,partii_rate,partii_count,_merge
1400000US06037111100,6037111100,2021,3058,90,294.31,22.890778,7,166.77567,51,104.64355,32,Master only (1)
1400000US06037111201,6037111201,2021,3462,169,488.15714,8.6655111,3,323.51242,112,155.9792,54,Master only (1)
1400000US06037111202,6037111202,2021,5749,225,391.37241,27.830927,16,194.81648,112,168.72499,97,Master only (1)
1400000US06037111204,6037111204,2021,5614,102,181.68863,3.5625222,2,83.719276,47,94.406837,53,Master only (1)
1400000US06037111205,6037111205,2021,3761,116,308.42862,21.270939,8,146.2377,55,140.91997,53,Master only (1)
1400000US06037111206,6037111206,2021,4361,138,316.44119,27.516624,12,188.03027,82,98.601234,43,Master only (1)
1400000US06037111302,6037111302,2021,4895,179,365.67926,28.600613,14,187.94688,92,147.08887,72,Master only (1)
1400000US06037111303,6037111303,2021,4975,170,341.70856,26.130653,13,196.98492,98,118.59296,59,Master only (1)
1400000US06037111304,6037111304,2021,2987,119,398.39304,10.043522,3,254.43588,76,133.91362,40,Master only (1)
1400000US06037111401,6037111401,2021,2265,75,331.12582,61.810154,14,176.60045,40,92.715233,21,Master only (1)
1400000US06037111402,6037111402,2021,6294,211,335.2399,25.421036,16,189.06895,119,120.74992,76,Master only (1)
1400000US06037113101,6037113101,2021,3580,138,385.47485,19.553072,7,178.77095,64,187.15083,67,Master only (1)
1400000US06037113102,6037113102,2021,2717,69,253.95657,14.72212,4,121.45749,33,117.77696,32,Master only (1)
1400000US06037113211,6037113211,2021,4121,119,288.76486,9.7063818,4,118.90318,49,160.1553,66,Master only (1)
1400000US06037113212,6037113212,2021,3163,106,335.12488,53.746445,17,123.30067,39,158.07777,50,Master only (1)
1400000US06037113213,6037113213,2021,5176,178,343.8949,17.387945,9,158.42349,82,168.08347,87,Master only (1)
1400000US06037113231,6037113231,2021,2230,52,233.18385,26.90583,6,76.233185,17,130.04485,29,Master only (1)
1400000US06037113232,6037113232,2021,4973,161,323.74823,18.097727,9,178.96642,89,124.67323,62,Master only (1)
1400000US06037113234,6037113234,2021,5371,195,363.06088,55.855522,30,128.4677,69,178.73767,96,Master only (1)
1400000US06037113235,6037113235,2021,1680,11,65.476189,11.904762,2,17.857143,3,35.714287,6,Master only (1)
1400000US06037113237,6037113237,2021,5130,183,356.72516,19.493177,10,191.03314,98,146.19884,75,Master only (1)
1400000US06037113238,6037113238,2021,4165,161,386.55463,40.816326,17,134.45378,56,211.28452,88,Master only (1)
1400000US06037113239,6037113239,2021,2354,56,237.89294,25.488531,6,110.45029,26,101.95412,24,Master only (1)
1400000US06037113301,6037113301,2021,4293,585,1362.6835,116.46867,50,864.19751,371,382.01724,164,Master only (1)
1400000US06037113303,6037113303,2021,3899,260,666.83765,48.730442,19,348.80737,136,269.29984,105,Master only (1)
1400000US06037113322,6037113322,2021,4405,123,279.22815,15.891033,7,127.12827,56,136.20885,60,Master only (1)
1400000US06037113323,6037113323,2021,3884,246,633.36768,87.53862,34,270.33984,105,275.4892,107,Master only (1)
1400000US06037113324,6037113324,2021,2931,6,20.470829,0,0,17.059025,5,3.4118049,1,Master only (1)
1400000US06037113423,6037113423,2021,3259,97,297.6373,33.752686,11,131.94231,43,128.87389,42,Master only (1)
1400000US06037113424,6037113424,2021,3256,308,945.94592,98.280098,32,509.828,166,337.83783,110,Master only (1)
1400000US06037113425,6037113425,2021,4561,51,111.81758,17.540012,8,41.657532,19,52.620041,24,Master only (1)
1400000US06037113426,6037113426,2021,2412,196,812.60364,49.751244,12,393.86401,95,368.9884,89,Master only (1)
1400000US06037113427,6037113427,2021,2156,108,500.92764,41.743969,9,190.16698,41,269.01669,58,Master only (1)
1400000US06037113428,6037113428,2021,4026,129,320.4173,37.257824,15,119.22504,48,163.93443,66,Master only (1)
1400000US06037115101,6037115101,2021,5031,162,322.00357,27.827469,14,182.86623,92,111.30988,56,Master only (1)
1400000US06037115103,6037115103,2021,3037,79,260.12512,19.756338,6,128.4162,39,111.95258,34,Master only (1)
1400000US06037115104,6037115104,2021,4509,109,241.73874,8.8711462,4,115.32491,52,117.54269,53,Master only (1)
1400000US06037115202,6037115202,2021,5975,327,547.28033,58.577404,35,299.5816,179,189.12134,113,Master only (1)
1400000US06037115203,6037115203,2021,2101,164,780.58069,66.634933,14,352.21323,74,361.73251,76,Master only (1)
1400000US06037115204,6037115204,2021,3957,90,227.44504,17.690168,7,116.24969,46,93.50518,37,Master only (1)
1400000US06037115301,6037115301,2021,4677,123,262.98911,8.5524912,4,128.28737,60,126.14924,59,Master only (1)
1400000US06037115302,6037115302,2021,3645,204,559.67078,93.278465,34,230.45268,84,235.93964,86,Master only (1)
1400000US06037115401,6037115401,2021,6186,229,370.19077,30.714518,19,172.97122,107,166.505,103,Master only (1)
1400000US06037115403,6037115403,2021,3373,107,317.22504,17.788319,6,133.4124,45,166.02431,56,Master only (1)
1400000US06037115404,6037115404,2021,2796,250,894.13446,78.68383,22,464.94992,130,350.5007,98,Master only (1)
1400000US06037117101,6037117101,2021,5130,95,185.18518,11.695907,6,120.8577,62,52.63158,27,Master only (1)
1400000US06037117102,6037117102,2021,2661,94,353.25067,41.337841,11,150.31943,40,161.59338,43,Master only (1)
1400000US06037117201,6037117201,2021,4608,253,549.04517,78.125,36,210.50348,97,253.90625,117,Master only (1)
1400000US06037117202,6037117202,2021,2840,100,352.11267,31.690142,9,169.01408,48,147.88733,42,Master only (1)
1400000US06037117301,6037117301,2021,3732,93,249.19614,10.718114,4,136.65594,51,101.82208,38,Master only (1)
1400000US06037117302,6037117302,2021,4746,242,509.90308,44.247787,21,269.70081,128,193.84746,92,Master only (1)
1400000US06037117303,6037117303,2021,4510,170,376.94012,28.824833,13,184.03548,83,164.07982,74,Master only (1)
1400000US06037117404,6037117404,2021,5466,202,369.55725,34.760338,19,206.73253,113,128.06439,70,Master only (1)
1400000US06037117405,6037117405,2021,3406,77,226.07164,35.231945,12,85.143867,29,105.69583,36,Master only (1)
1400000US06037117407,6037117407,2021,3702,117,316.04538,75.634789,28,91.842247,34,145.8671,54,Master only (1)
1400000US06037117408,6037117408,2021,2592,180,694.44446,123.45679,32,304.78394,79,258.48764,67,Master only (1)
1400000US06037117510,6037117510,2021,3878,135,348.11758,41.258381,16,170.19083,66,131.51109,51,Master only (1)
1400000US06037117520,6037117520,2021,4322,179,414.16013,83.294769,36,127.2559,55,203.60944,88,Master only (1)
1400000US06037117530,6037117530,2021,6195,216,348.66827,54.882969,34,145.27846,90,145.27846,90,Master only (1)
1400000US06037119001,6037119001,2021,4417,79,178.85443,27.167761,12,67.919403,30,83.767265,37,Master only (1)
1400000US06037119003,6037119003,2021,4070,75,184.27518,22.113022,9,83.538086,34,76.167076,31,Master only (1)
1400000US06037119004,6037119004,2021,3398,84,247.20424,41.200706,14,88.287231,30,117.7163,40,Master only (1)
1400000US06037119201,6037119201,2021,4325,101,233.52602,18.49711,8,134.10405,58,80.924858,35,Master only (1)
1400000US06037119202,6037119202,2021,4895,120,245.14812,22.47191,11,96.016342,47,122.57406,60,Master only (1)
1400000US06037119310,6037119310,2021,3893,136,349.34497,38.530697,15,148.98535,58,161.82892,63,Master only (1)
1400000US06037119320,6037119320,2021,4602,102,221.64276,13.037809,6,119.51325,55,86.918732,40,Master only (1)
1400000US06037119340,6037119340,2021,4034,103,255.3297,37.183937,15,74.367874,30,143.77789,58,Master only (1)
1400000US06037119341,6037119341,2021,2670,104,389.51312,52.434456,14,168.53932,45,168.53932,45,Master only (1)
1400000US06037119342,6037119342,2021,2902,55,189.52446,24.121296,7,96.485184,28,68.917984,20,Master only (1)
1400000US06037119400,6037119400,2021,5307,102,192.19899,24.495949,13,90.446579,48,77.256454,41,Master only (1)
1400000US06037119700,6037119700,2021,4781,153,320.01672,25.099352,12,161.05417,77,133.8632,64,Master only (1)
1400000US06037119801,6037119801,2021,2608,47,180.21472,15.337423,4,84.355827,22,80.521469,21,Master only (1)
1400000US06037119802,6037119802,2021,3313,82,247.50981,48.294598,16,99.607605,33,99.607605,33,Master only (1)
1400000US06037119900,6037119900,2021,4837,103,212.94191,12.404383,6,101.30246,49,99.235062,48,Master only (1)
1400000US06037120010,6037120010,2021,2617,128,489.10968,80.244553,21,210.16431,55,194.87964,51,Master only (1)
1400000US06037120020,6037120020,2021,3945,212,537.3891,70.975922,28,220.53232,87,245.88086,97,Master only (1)
1400000US06037120030,6037120030,2021,2448,152,620.91504,110.29412,27,326.79739,80,183.82353,45,Master only (1)
1400000US06037120103,6037120103,2021,3057,104,340.20282,42.525352,13,117.76251,36,176.64377,54,Master only (1)
1400000US06037120104,6037120104,2021,2308,184,797.22705,121.31715,28,363.95148,84,311.9584,72,Master only (1)
1400000US06037120105,6037120105,2021,2645,251,948.96033,196.59735,52,423.44046,112,328.92249,87,Master only (1)
1400000US06037120106,6037120106,2021,4462,173,387.71851,60.510983,27,145.67459,65,181.53294,81,Master only (1)
1400000US06037120107,6037120107,2021,4222,159,376.59875,73.424919,31,130.27002,55,172.90384,73,Master only (1)
1400000US06037120108,6037120108,2021,4517,92,203.675,26.566305,12,79.698914,36,95.195923,43,Master only (1)
1400000US06037120300,6037120300,2021,4982,166,333.19952,26.093939,13,194.70093,97,112.40466,56,Master only (1)
1400000US06037120400,6037120400,2021,6155,208,337.93665,32.493908,20,151.09666,93,152.72136,94,Master only (1)
1400000US06037121010,6037121010,2021,5243,250,476.82623,70.570282,37,209.80354,110,194.5451,102,Master only (1)
1400000US06037121020,6037121020,2021,3626,100,275.78598,30.336458,11,113.07226,41,132.37727,48,Master only (1)
1400000US06037121101,6037121101,2021,3088,100,323.8342,42.098446,13,139.2487,43,142.48705,44,Master only (1)
1400000US06037121102,6037121102,2021,2273,415,1825.7809,171.57941,39,1033.876,235,620.32556,141,Master only (1)
1400000US06037121210,6037121210,2021,3109,144,463.17145,38.597618,12,244.4516,76,176.90576,55,Master only (1)
1400000US06037121221,6037121221,2021,2329,61,261.91498,12.881064,3,171.74753,40,77.286392,18,Master only (1)
1400000US06037121222,6037121222,2021,4808,204,424.29285,66.55574,32,193.42763,93,160.14975,77,Master only (1)
1400000US06037121600,6037121600,2021,2745,72,262.29507,29.143898,8,120.21858,33,112.9326,31,Master only (1)
1400000US06037121801,6037121801,2021,3374,113,334.91406,50.3853,17,148.19206,50,133.37285,45,Master only (1)
1400000US06037121802,6037121802,2021,3017,260,861.7832,96.121979,29,377.8588,114,384.48792,116,Master only (1)
1400000US06037121900,6037121900,2021,3548,114,321.30777,28.184893,10,180.38332,64,112.73957,40,Master only (1)
1400000US06037122000,6037122000,2021,4940,309,625.50604,52.63158,26,307.69232,152,265.18219,131,Master only (1)
1400000US06037122120,6037122120,2021,5342,83,155.37251,18.719582,10,59.902657,32,76.750282,41,Master only (1)
1400000US06037122121,6037122121,2021,2815,88,312.61102,28.419184,8,95.914742,27,188.27708,53,Master only (1)
1400000US06037122122,6037122122,2021,2556,214,837.24567,101.72144,26,332.55087,85,402.97339,103,Master only (1)
1400000US06037122200,6037122200,2021,3662,148,404.15073,43.691971,16,202.07536,74,158.38339,58,Master only (1)
1400000US06037122410,6037122410,2021,3615,195,539.41907,44.260029,16,251.72891,91,243.43015,88,Master only (1)
1400000US06037122420,6037122420,2021,5077,145,285.60175,19.696671,10,155.6037,79,110.30136,56,Master only (1)
1400000US06037123010,6037123010,2021,4112,155,376.94553,41.342411,17,148.3463,61,187.25681,77,Master only (1)
1400000US06037123020,6037123020,2021,2783,112,402.44342,39.525692,11,140.13655,39,222.78117,62,Master only (1)
1400000US06037123103,6037123103,2021,3997,207,517.88843,72.554413,29,185.13885,74,260.19516,104,Master only (1)
1400000US06037123104,6037123104,2021,4565,118,258.48849,32.858707,15,94.194962,43,131.43483,60,Master only (1)
1400000US06037123203,6037123203,2021,3089,205,663.6452,87.406929,27,236.32243,73,336.67853,104,Master only (1)
1400000US06037123204,6037123204,2021,3281,122,371.83786,48.765621,16,134.10545,44,188.96678,62,Master only (1)
1400000US06037123205,6037123205,2021,2767,100,361.40225,32.526203,9,187.92917,52,140.94687,39,Master only (1)
1400000US06037123206,6037123206,2021,2289,91,397.55353,43.687199,10,187.85497,43,166.01135,38,Master only (1)
1400000US06037123301,6037123301,2021,4302,173,402.13855,62.761505,27,178.98651,77,160.39052,69,Master only (1)
1400000US06037123303,6037123303,2021,2996,150,500.66754,66.755676,20,233.64487,70,200.26703,60,Master only (1)
1400000US06037123304,6037123304,2021,4467,161,360.42087,38.056862,17,158.94336,71,163.42064,73,Master only (1)
1400000US06037123410,6037123410,2021,3826,113,295.34763,39.205437,15,107.16153,41,146.36696,56,Master only (1)
1400000US06037123420,6037123420,2021,4731,171,361.44577,27.478334,13,175.4386,83,156.41513,74,Master only (1)
1400000US06037123510,6037123510,2021,5079,153,301.24039,13.782241,7,161.4491,82,124.04017,63,Master only (1)
1400000US06037123520,6037123520,2021,2700,118,437.03705,40.740742,11,203.7037,55,192.59259,52,Master only (1)
1400000US06037123601,6037123601,2021,4811,168,349.19974,12.471419,6,180.83559,87,155.89275,75,Master only (1)
1400000US06037123602,6037123602,2021,3412,73,213.95076,23.446659,8,102.57913,35,87.924973,30,Master only (1)
1400000US06037123700,6037123700,2021,4474,175,391.14886,8.9405451,4,207.86768,93,174.34064,78,Master only (1)
1400000US06037123800,6037123800,2021,5753,223,387.62384,53.88493,31,185.98991,107,147.74899,85,Master only (1)
1400000US06037123901,6037123901,2021,4158,384,923.52094,132.27513,55,396.82541,165,394.42038,164,Master only (1)
1400000US06037123902,6037123902,2021,2791,115,412.0387,25.080616,7,236.47438,66,150.4837,42,Master only (1)
1400000US06037124000,6037124000,2021,4836,149,308.10587,20.678246,10,184.03639,89,103.39124,50,Master only (1)
1400000US06037124102,6037124102,2021,3597,309,859.04919,94.523216,34,355.85211,128,408.67389,147,Master only (1)
1400000US06037124103,6037124103,2021,1956,105,536.80981,40.899796,8,184.04907,36,311.86093,61,Master only (1)
1400000US06037124104,6037124104,2021,2596,59,227.27272,26.964561,7,111.71033,29,88.597839,23,Master only (1)
1400000US06037124105,6037124105,2021,2428,87,358.31961,32.948929,8,144.15157,35,181.21912,44,Master only (1)
1400000US06037124201,6037124201,2021,3496,151,431.92221,20.022882,7,188.78719,66,223.11212,78,Master only (1)
1400000US06037124203,6037124203,2021,2069,129,623.48962,91.831802,19,236.82939,49,294.82843,61,Master only (1)
1400000US06037124204,6037124204,2021,2104,163,774.71484,57.034222,12,375.47528,79,342.20532,72,Master only (1)
1400000US06037124300,6037124300,2021,2894,183,632.34277,76.019348,22,217.69177,63,338.63165,98,Master only (1)
1400000US06037124400,6037124400,2021,4695,150,319.48883,14.909478,7,185.30351,87,117.1459,55,Master only (1)
1400000US06037124500,6037124500,2021,2813,105,373.26697,28.439388,8,209.74049,59,135.0871,38,Master only (1)
1400000US06037124600,6037124600,2021,2718,128,470.93451,25.75423,7,316.40912,86,128.77115,35,Master only (1)
1400000US06037124700,6037124700,2021,5323,219,411.42212,26.300959,14,264.88821,141,120.23295,64,Master only (1)
1400000US06037124902,6037124902,2021,3294,150,455.37341,33.394051,11,230.72252,76,188.22101,62,Master only (1)
1400000US06037124903,6037124903,2021,3979,98,246.29305,15.079165,6,143.25208,57,87.9618,35,Master only (1)
1400000US06037125101,6037125101,2021,3819,217,568.21155,34.040325,13,324.69232,124,209.47893,80,Master only (1)
1400000US06037125102,6037125102,2021,1838,62,337.32318,16.32209,3,228.50925,42,92.491837,17,Master only (1)
1400000US06037125200,6037125200,2021,3757,283,753.26056,85.174339,32,417.8866,157,250.19963,94,Master only (1)
1400000US06037125310,6037125310,2021,3525,367,1041.1348,116.31206,41,504.96454,178,419.85815,148,Master only (1)
1400000US06037125321,6037125321,2021,2718,23,84.621048,7.3583517,2,44.150112,12,33.112583,9,Master only (1)
1400000US06037125322,6037125322,2021,1979,339,1712.9863,181.91005,36,904.49719,179,626.5791,124,Master only (1)
1400000US06037125402,6037125402,2021,4520,308,681.41595,66.371681,30,378.31857,171,234.51328,106,Master only (1)
1400000US06037125403,6037125403,2021,2344,149,635.66553,76.791809,18,302.90103,71,255.9727,60,Master only (1)
1400000US06037125404,6037125404,2021,2696,338,1253.7092,100.14837,27,649.1098,175,504.45105,136,Master only (1)
1400000US06037125501,6037125501,2021,2945,216,733.44653,54.329372,16,370.11884,109,308.99829,91,Master only (1)
1400000US06037125502,6037125502,2021,3817,157,411.31778,34.058163,13,220.06812,84,157.19151,60,Master only (1)
1400000US06037125600,6037125600,2021,2983,72,241.36775,13.40932,4,130.74086,39,97.217567,29,Master only (1)
1400000US06037127102,6037127102,2021,5166,254,491.67633,79.365082,41,178.08749,92,234.22377,121,Master only (1)
1400000US06037127103,6037127103,2021,3103,101,325.49146,12.890751,4,154.68901,48,157.9117,49,Master only (1)
1400000US06037127104,6037127104,2021,3955,157,396.96585,35.398232,14,149.17825,59,212.38937,84,Master only (1)
1400000US06037127210,6037127210,2021,5680,611,1075.7042,128.52113,73,441.9014,251,484.15494,275,Master only (1)
